@relation output

@attribute NOAD numeric
@attribute NOF numeric
@attribute CWMC numeric
@attribute DODN numeric
@attribute fixingRevisions numeric

@data
0.0, 0.0, 4.0, 6.0, 36.0
0.0, 1.0, 2.0, 8.0, 35.0
0.0, 0.0, 0.0, 8.0, 35.0
2.0, 2.0, 8.0, 11.0, 22.0
2.0, 3.0, 6.0, 13.0, 21.0
1.0, 1.0, 11.0, 12.0, 20.0
0.0, 1.0, 3.0, 6.0, 36.0
0.0, 0.0, 3.0, 9.0, 34.0
0.0, 0.0, 1.0, 14.0, 31.0
0.0, 1.0, 1.0, 11.0, 33.0
0.0, 0.0, 1.0, 12.0, 30.0
1.0, 2.0, 8.0, 17.0, 17.0
0.0, 0.0, 0.0, 17.0, 29.0
0.0, 0.0, 2.0, 12.0, 32.0
0.0, 0.0, 2.0, 12.0, 32.0
0.0, 0.0, 4.0, 7.0, 35.0
0.0, 1.0, 2.0, 9.0, 34.0
0.0, 1.0, 4.0, 4.0, 37.0
0.0, 0.0, 1.0, 15.0, 27.0
2.0, 2.0, 8.0, 12.0, 21.0
1.0, 3.0, 9.0, 12.0, 20.0
1.0, 6.0, 7.0, 8.0, 23.0
0.0, 2.0, 3.0, 4.0, 37.0
0.0, 2.0, 3.0, 4.0, 37.0
0.0, 1.0, 1.0, 12.0, 32.0
0.0, 0.0, 1.0, 15.0, 30.0
0.0, 0.0, 3.0, 10.0, 33.0
1.0, 1.0, 2.0, 4.0, 38.0
0.0, 0.0, 2.0, 20.0, 21.0
1.0, 3.0, 8.0, 15.0, 18.0
1.0, 2.0, 10.0, 13.0, 19.0
0.0, 1.0, 11.0, 13.0, 17.0
0.0, 0.0, 2.0, 13.0, 31.0
0.0, 1.0, 2.0, 10.0, 33.0
0.0, 0.0, 4.0, 8.0, 34.0
0.0, 0.0, 4.0, 8.0, 34.0
0.0, 0.0, 0.0, 18.0, 28.0
1.0, 1.0, 1.0, 7.0, 36.0
0.0, 0.0, 0.0, 12.0, 31.0
2.0, 2.0, 8.0, 13.0, 20.0
1.0, 2.0, 9.0, 16.0, 17.0
1.0, 1.0, 11.0, 14.0, 18.0
0.0, 0.0, 14.0, 15.0, 16.0
1.0, 6.0, 7.0, 9.0, 22.0
0.0, 1.0, 2.0, 11.0, 30.0
0.0, 1.0, 1.0, 13.0, 31.0
0.0, 0.0, 3.0, 11.0, 32.0
0.0, 0.0, 5.0, 6.0, 35.0
0.0, 0.0, 5.0, 6.0, 35.0
0.0, 0.0, 1.0, 16.0, 29.0
0.0, 2.0, 3.0, 5.0, 36.0
1.0, 1.0, 2.0, 5.0, 37.0
0.0, 1.0, 3.0, 8.0, 34.0
0.0, 0.0, 0.0, 13.0, 30.0
1.0, 4.0, 8.0, 13.0, 19.0
0.0, 2.0, 2.0, 8.0, 34.0
0.0, 0.0, 2.0, 14.0, 30.0
1.0, 1.0, 1.0, 8.0, 35.0
0.0, 0.0, 0.0, 19.0, 27.0
0.0, 1.0, 2.0, 11.0, 32.0
0.0, 1.0, 4.0, 6.0, 35.0
0.0, 0.0, 4.0, 9.0, 33.0
0.0, 1.0, 2.0, 5.0, 35.0
1.0, 6.0, 7.0, 10.0, 21.0
0.0, 1.0, 1.0, 14.0, 30.0
0.0, 1.0, 1.0, 14.0, 30.0
0.0, 0.0, 3.0, 12.0, 31.0
0.0, 0.0, 1.0, 17.0, 28.0
0.0, 0.0, 5.0, 7.0, 34.0
0.0, 1.0, 3.0, 9.0, 33.0
1.0, 1.0, 2.0, 6.0, 36.0
0.0, 0.0, 0.0, 15.0, 28.0
1.0, 5.0, 6.0, 16.0, 17.0
1.0, 1.0, 3.0, 4.0, 37.0
0.0, 0.0, 0.0, 20.0, 26.0
0.0, 0.0, 2.0, 15.0, 29.0
0.0, 0.0, 2.0, 15.0, 29.0
1.0, 1.0, 1.0, 9.0, 34.0
0.0, 0.0, 4.0, 10.0, 32.0
0.0, 1.0, 2.0, 12.0, 31.0
0.0, 1.0, 4.0, 7.0, 34.0
0.0, 0.0, 0.0, 16.0, 27.0
0.0, 1.0, 14.0, 14.0, 16.0
2.0, 2.0, 10.0, 10.0, 21.0
0.0, 1.0, 1.0, 15.0, 29.0
1.0, 1.0, 2.0, 7.0, 35.0
0.0, 1.0, 3.0, 10.0, 32.0
0.0, 0.0, 1.0, 18.0, 27.0
1.0, 2.0, 2.0, 4.0, 37.0
0.0, 1.0, 5.0, 5.0, 35.0
0.0, 0.0, 5.0, 8.0, 33.0
0.0, 0.0, 3.0, 13.0, 30.0
0.0, 0.0, 0.0, 17.0, 26.0
0.0, 0.0, 0.0, 21.0, 25.0
0.0, 0.0, 4.0, 11.0, 31.0
0.0, 0.0, 2.0, 16.0, 28.0
1.0, 1.0, 1.0, 10.0, 33.0
0.0, 2.0, 2.0, 10.0, 32.0
0.0, 1.0, 4.0, 8.0, 33.0
0.0, 2.0, 4.0, 5.0, 35.0
0.0, 0.0, 0.0, 18.0, 25.0
2.0, 4.0, 8.0, 10.0, 21.0
0.0, 0.0, 1.0, 19.0, 26.0
0.0, 1.0, 3.0, 11.0, 31.0
0.0, 1.0, 3.0, 11.0, 31.0
0.0, 0.0, 3.0, 14.0, 29.0
0.0, 1.0, 1.0, 16.0, 28.0
1.0, 2.0, 2.0, 5.0, 36.0
0.0, 0.0, 5.0, 9.0, 32.0
0.0, 0.0, 0.0, 1.0, 999.0
0.0, 1.0, 2.0, 10.0, 30.0
1.0, 4.0, 10.0, 11.0, 19.0
0.0, 1.0, 2.0, 14.0, 29.0
0.0, 0.0, 4.0, 12.0, 30.0
0.0, 1.0, 4.0, 9.0, 32.0
0.0, 0.0, 2.0, 17.0, 27.0
1.0, 1.0, 3.0, 6.0, 35.0
0.0, 0.0, 0.0, 22.0, 24.0
0.0, 0.0, 0.0, 22.0, 24.0
0.0, 0.0, 0.0, 20.0, 23.0
1.0, 7.0, 7.0, 10.0, 20.0
0.0, 0.0, 5.0, 10.0, 31.0
0.0, 1.0, 3.0, 12.0, 30.0
0.0, 0.0, 3.0, 15.0, 28.0
1.0, 2.0, 2.0, 6.0, 35.0
0.0, 0.0, 1.0, 20.0, 25.0
0.0, 1.0, 1.0, 17.0, 27.0
1.0, 1.0, 2.0, 17.0, 22.0
0.0, 1.0, 6.0, 10.0, 27.0
0.0, 0.0, 2.0, 18.0, 26.0
0.0, 0.0, 2.0, 18.0, 26.0
0.0, 0.0, 0.0, 23.0, 23.0
0.0, 0.0, 0.0, 23.0, 23.0
0.0, 1.0, 4.0, 10.0, 31.0
1.0, 1.0, 3.0, 7.0, 34.0
0.0, 1.0, 2.0, 15.0, 28.0
1.0, 1.0, 1.0, 12.0, 31.0
0.0, 0.0, 0.0, 21.0, 22.0
2.0, 5.0, 8.0, 9.0, 21.0
2.0, 5.0, 8.0, 9.0, 21.0
0.0, 0.0, 1.0, 21.0, 24.0
0.0, 1.0, 1.0, 18.0, 26.0
1.0, 1.0, 2.0, 10.0, 32.0
0.0, 1.0, 5.0, 8.0, 32.0
0.0, 1.0, 3.0, 13.0, 29.0
0.0, 0.0, 1.0, 14.0, 28.0
1.0, 2.0, 12.0, 14.0, 16.0
1.0, 4.0, 10.0, 13.0, 17.0
0.0, 2.0, 2.0, 13.0, 29.0
0.0, 0.0, 4.0, 14.0, 28.0
0.0, 0.0, 3.0, 6.0, 37.0
0.0, 0.0, 2.0, 19.0, 25.0
0.0, 1.0, 6.0, 6.0, 33.0
0.0, 0.0, 6.0, 9.0, 31.0
0.0, 1.0, 2.0, 16.0, 27.0
1.0, 1.0, 1.0, 13.0, 30.0
1.0, 1.0, 3.0, 8.0, 33.0
0.0, 1.0, 4.0, 11.0, 30.0
1.0, 1.0, 13.0, 15.0, 15.0
2.0, 5.0, 8.0, 10.0, 20.0
1.0, 5.0, 9.0, 13.0, 17.0
0.0, 1.0, 5.0, 9.0, 31.0
0.0, 0.0, 1.0, 22.0, 23.0
0.0, 1.0, 1.0, 19.0, 25.0
0.0, 0.0, 3.0, 17.0, 26.0
1.0, 1.0, 2.0, 11.0, 31.0
0.0, 1.0, 3.0, 14.0, 28.0
0.0, 0.0, 5.0, 12.0, 29.0
0.0, 1.0, 4.0, 4.0, 34.0
0.0, 2.0, 4.0, 9.0, 31.0
0.0, 0.0, 2.0, 20.0, 24.0
0.0, 1.0, 6.0, 7.0, 32.0
0.0, 0.0, 6.0, 10.0, 30.0
1.0, 1.0, 1.0, 14.0, 29.0
0.0, 0.0, 0.0, 17.0, 26.0
1.0, 1.0, 2.0, 12.0, 30.0
0.0, 1.0, 1.0, 20.0, 24.0
0.0, 0.0, 7.0, 8.0, 31.0
1.0, 2.0, 2.0, 9.0, 32.0
0.0, 3.0, 3.0, 9.0, 31.0
0.0, 1.0, 3.0, 15.0, 27.0
0.0, 0.0, 5.0, 13.0, 28.0
0.0, 0.0, 0.0, 16.0, 27.0
1.0, 1.0, 14.0, 14.0, 15.0
1.0, 6.0, 8.0, 14.0, 16.0
0.0, 0.0, 6.0, 11.0, 29.0
0.0, 1.0, 4.0, 13.0, 28.0
0.0, 0.0, 2.0, 21.0, 23.0
1.0, 1.0, 1.0, 15.0, 28.0
1.0, 2.0, 3.0, 7.0, 33.0
0.0, 1.0, 2.0, 18.0, 25.0
1.0, 1.0, 5.0, 5.0, 34.0
0.0, 0.0, 0.0, 15.0, 28.0
1.0, 2.0, 6.0, 15.0, 20.0
0.0, 0.0, 3.0, 19.0, 24.0
0.0, 1.0, 1.0, 21.0, 23.0
1.0, 1.0, 2.0, 13.0, 29.0
0.0, 1.0, 3.0, 16.0, 26.0
0.0, 0.0, 5.0, 14.0, 27.0
0.0, 0.0, 0.0, 14.0, 29.0
1.0, 7.0, 8.0, 12.0, 17.0
2.0, 6.0, 7.0, 12.0, 18.0
0.0, 0.0, 6.0, 12.0, 28.0
0.0, 1.0, 2.0, 19.0, 24.0
1.0, 2.0, 3.0, 8.0, 32.0
1.0, 3.0, 3.0, 5.0, 34.0
0.0, 0.0, 4.0, 17.0, 25.0
0.0, 1.0, 6.0, 9.0, 30.0
0.0, 2.0, 4.0, 11.0, 29.0
0.0, 0.0, 0.0, 13.0, 30.0
1.0, 4.0, 11.0, 14.0, 15.0
0.0, 1.0, 5.0, 8.0, 30.0
0.0, 1.0, 7.0, 7.0, 31.0
0.0, 0.0, 5.0, 15.0, 26.0
0.0, 0.0, 3.0, 20.0, 23.0
1.0, 1.0, 2.0, 14.0, 28.0
0.0, 1.0, 3.0, 17.0, 25.0
0.0, 1.0, 3.0, 17.0, 25.0
0.0, 0.0, 0.0, 12.0, 31.0
0.0, 1.0, 2.0, 20.0, 23.0
0.0, 2.0, 4.0, 12.0, 28.0
0.0, 1.0, 4.0, 15.0, 26.0
1.0, 1.0, 3.0, 12.0, 29.0
0.0, 1.0, 6.0, 10.0, 29.0
0.0, 0.0, 0.0, 11.0, 32.0
0.0, 0.0, 2.0, 9.0, 35.0
0.0, 1.0, 5.0, 13.0, 27.0
0.0, 1.0, 7.0, 8.0, 30.0
0.0, 0.0, 3.0, 21.0, 22.0
0.0, 0.0, 7.0, 11.0, 28.0
1.0, 1.0, 4.0, 10.0, 30.0
1.0, 2.0, 2.0, 12.0, 29.0
0.0, 0.0, 0.0, 10.0, 33.0
1.0, 1.0, 3.0, 13.0, 28.0
0.0, 1.0, 4.0, 16.0, 25.0
0.0, 2.0, 6.0, 8.0, 30.0
0.0, 0.0, 8.0, 9.0, 29.0
0.0, 0.0, 4.0, 19.0, 23.0
0.0, 1.0, 2.0, 21.0, 22.0
0.0, 1.0, 6.0, 11.0, 28.0
0.0, 0.0, 7.0, 16.0, 22.0
1.0, 1.0, 2.0, 16.0, 26.0
0.0, 1.0, 7.0, 9.0, 29.0
1.0, 2.0, 2.0, 13.0, 28.0
1.0, 3.0, 4.0, 5.0, 33.0
0.0, 1.0, 3.0, 19.0, 23.0
1.0, 1.0, 4.0, 11.0, 29.0
0.0, 1.0, 5.0, 14.0, 26.0
0.0, 0.0, 5.0, 17.0, 24.0
0.0, 0.0, 7.0, 12.0, 27.0
0.0, 0.0, 7.0, 12.0, 27.0
0.0, 0.0, 1.0, 2.0, 40.0
0.0, 0.0, 5.0, 6.0, 35.0
1.0, 2.0, 3.0, 11.0, 29.0
0.0, 1.0, 4.0, 17.0, 24.0
0.0, 1.0, 6.0, 12.0, 27.0
1.0, 1.0, 3.0, 14.0, 27.0
0.0, 0.0, 4.0, 20.0, 22.0
1.0, 3.0, 7.0, 12.0, 20.0
0.0, 0.0, 5.0, 18.0, 23.0
0.0, 0.0, 5.0, 18.0, 23.0
0.0, 1.0, 5.0, 15.0, 25.0
1.0, 1.0, 4.0, 12.0, 28.0
0.0, 1.0, 3.0, 20.0, 22.0
0.0, 1.0, 7.0, 10.0, 28.0
1.0, 1.0, 6.0, 7.0, 31.0
1.0, 2.0, 5.0, 15.0, 20.0
0.0, 1.0, 6.0, 13.0, 26.0
0.0, 1.0, 6.0, 13.0, 26.0
1.0, 1.0, 5.0, 10.0, 29.0
0.0, 2.0, 2.0, 20.0, 22.0
0.0, 1.0, 8.0, 8.0, 29.0
0.0, 0.0, 4.0, 21.0, 21.0
1.0, 1.0, 3.0, 15.0, 26.0
1.0, 2.0, 3.0, 12.0, 28.0
0.0, 0.0, 8.0, 11.0, 27.0
0.0, 0.0, 11.0, 12.0, 22.0
1.0, 1.0, 9.0, 12.0, 21.0
0.0, 1.0, 3.0, 21.0, 21.0
0.0, 1.0, 3.0, 21.0, 21.0
1.0, 1.0, 4.0, 13.0, 27.0
1.0, 1.0, 2.0, 18.0, 24.0
0.0, 0.0, 7.0, 14.0, 25.0
0.0, 2.0, 5.0, 13.0, 26.0
0.0, 0.0, 2.0, 20.0, 23.0
0.0, 0.0, 0.0, 0.0, 47.0
0.0, 1.0, 8.0, 9.0, 28.0
0.0, 1.0, 6.0, 14.0, 25.0
0.0, 1.0, 4.0, 19.0, 22.0
0.0, 0.0, 6.0, 17.0, 23.0
1.0, 1.0, 3.0, 16.0, 25.0
1.0, 1.0, 1.0, 21.0, 22.0
0.0, 0.0, 8.0, 12.0, 26.0
0.0, 2.0, 6.0, 11.0, 27.0
0.0, 0.0, 0.0, 3.0, 40.0
0.0, 0.0, 5.0, 20.0, 21.0
1.0, 1.0, 4.0, 14.0, 26.0
1.0, 1.0, 6.0, 16.0, 21.0
0.0, 0.0, 0.0, 1.0, 46.0
1.0, 2.0, 5.0, 9.0, 29.0
0.0, 0.0, 8.0, 13.0, 25.0
2.0, 2.0, 4.0, 6.0, 32.0
0.0, 0.0, 6.0, 18.0, 22.0
1.0, 1.0, 5.0, 12.0, 27.0
0.0, 1.0, 4.0, 17.0, 21.0
1.0, 4.0, 4.0, 6.0, 31.0
0.0, 0.0, 2.0, 11.0, 33.0
1.0, 3.0, 4.0, 9.0, 29.0
1.0, 2.0, 4.0, 12.0, 27.0
2.0, 2.0, 3.0, 9.0, 30.0
0.0, 0.0, 7.0, 16.0, 23.0
0.0, 1.0, 7.0, 13.0, 25.0
1.0, 1.0, 4.0, 15.0, 25.0
0.0, 0.0, 9.0, 11.0, 26.0
0.0, 0.0, 0.0, 0.0, 43.0
0.0, 0.0, 0.0, 2.0, 45.0
1.0, 1.0, 2.0, 6.0, 34.0
0.0, 1.0, 8.0, 11.0, 26.0
0.0, 1.0, 6.0, 16.0, 23.0
0.0, 2.0, 6.0, 13.0, 25.0
1.0, 1.0, 5.0, 13.0, 26.0
0.0, 0.0, 0.0, 1.0, 46.0
0.0, 1.0, 5.0, 19.0, 21.0
0.0, 0.0, 7.0, 17.0, 22.0
1.0, 1.0, 2.0, 21.0, 21.0
1.0, 3.0, 4.0, 10.0, 28.0
0.0, 2.0, 5.0, 16.0, 23.0
0.0, 0.0, 0.0, 3.0, 44.0
0.0, 0.0, 7.0, 12.0, 25.0
0.0, 0.0, 10.0, 10.0, 26.0
0.0, 0.0, 10.0, 10.0, 26.0
1.0, 3.0, 5.0, 8.0, 29.0
0.0, 2.0, 8.0, 9.0, 27.0
0.0, 0.0, 8.0, 15.0, 23.0
0.0, 0.0, 8.0, 15.0, 23.0
1.0, 1.0, 7.0, 9.0, 28.0
0.0, 0.0, 1.0, 1.0, 45.0
0.0, 0.0, 1.0, 1.0, 45.0
0.0, 1.0, 1.0, 5.0, 37.0
0.0, 2.0, 5.0, 17.0, 22.0
1.0, 1.0, 4.0, 17.0, 23.0
0.0, 0.0, 7.0, 18.0, 21.0
0.0, 0.0, 7.0, 18.0, 21.0
1.0, 2.0, 4.0, 14.0, 25.0
0.0, 2.0, 7.0, 12.0, 25.0
0.0, 0.0, 0.0, 4.0, 43.0
0.0, 0.0, 2.0, 12.0, 32.0
1.0, 2.0, 5.0, 12.0, 26.0
1.0, 2.0, 3.0, 17.0, 23.0
0.0, 0.0, 8.0, 16.0, 22.0
0.0, 1.0, 8.0, 13.0, 24.0
0.0, 1.0, 6.0, 18.0, 21.0
1.0, 4.0, 5.0, 6.0, 30.0
0.0, 0.0, 1.0, 2.0, 44.0
1.0, 2.0, 4.0, 15.0, 24.0
0.0, 1.0, 9.0, 11.0, 25.0
0.0, 1.0, 9.0, 11.0, 25.0
1.0, 2.0, 6.0, 10.0, 27.0
0.0, 0.0, 7.0, 19.0, 20.0
0.0, 2.0, 5.0, 18.0, 21.0
1.0, 2.0, 8.0, 14.0, 18.0
0.0, 0.0, 0.0, 5.0, 42.0
0.0, 0.0, 1.0, 4.0, 39.0
1.0, 2.0, 7.0, 8.0, 28.0
1.0, 3.0, 5.0, 10.0, 27.0
0.0, 1.0, 8.0, 14.0, 23.0
0.0, 1.0, 6.0, 19.0, 20.0
0.0, 0.0, 10.0, 12.0, 24.0
0.0, 0.0, 8.0, 17.0, 21.0
0.0, 0.0, 1.0, 1.0, 45.0
0.0, 0.0, 1.0, 3.0, 43.0
1.0, 1.0, 6.0, 9.0, 27.0
0.0, 1.0, 7.0, 17.0, 21.0
0.0, 0.0, 9.0, 15.0, 22.0
1.0, 1.0, 8.0, 9.0, 27.0
0.0, 1.0, 9.0, 12.0, 24.0
1.0, 1.0, 4.0, 19.0, 21.0
1.0, 2.0, 8.0, 16.0, 16.0
0.0, 0.0, 0.0, 6.0, 41.0
0.0, 0.0, 5.0, 8.0, 31.0
0.0, 2.0, 6.0, 17.0, 21.0
0.0, 1.0, 10.0, 10.0, 25.0
1.0, 1.0, 7.0, 12.0, 25.0
1.0, 2.0, 3.0, 19.0, 21.0
1.0, 1.0, 5.0, 17.0, 22.0
0.0, 0.0, 1.0, 4.0, 42.0
0.0, 1.0, 1.0, 1.0, 44.0
0.0, 0.0, 2.0, 2.0, 40.0
0.0, 1.0, 9.0, 13.0, 23.0
0.0, 1.0, 7.0, 18.0, 20.0
1.0, 1.0, 6.0, 15.0, 23.0
1.0, 1.0, 4.0, 20.0, 20.0
0.0, 0.0, 11.0, 11.0, 24.0
0.0, 0.0, 9.0, 16.0, 21.0
0.0, 0.0, 0.0, 7.0, 40.0
0.0, 0.0, 2.0, 2.0, 43.0
0.0, 0.0, 2.0, 2.0, 43.0
0.0, 1.0, 3.0, 3.0, 37.0
2.0, 2.0, 4.0, 12.0, 26.0
0.0, 1.0, 8.0, 16.0, 21.0
0.0, 1.0, 7.0, 15.0, 20.0
0.0, 1.0, 1.0, 2.0, 43.0
0.0, 0.0, 1.0, 5.0, 41.0
1.0, 9.0, 11.0, 11.0, 13.0
0.0, 0.0, 4.0, 6.0, 34.0
1.0, 2.0, 8.0, 8.0, 27.0
0.0, 2.0, 7.0, 16.0, 21.0
0.0, 1.0, 9.0, 14.0, 22.0
1.0, 2.0, 6.0, 13.0, 24.0
0.0, 2.0, 9.0, 11.0, 24.0
0.0, 0.0, 0.0, 8.0, 39.0
0.0, 0.0, 2.0, 3.0, 42.0
1.0, 2.0, 6.0, 8.0, 27.0
0.0, 1.0, 10.0, 12.0, 23.0
2.0, 3.0, 4.0, 10.0, 27.0
0.0, 0.0, 1.0, 6.0, 40.0
0.0, 1.0, 1.0, 3.0, 42.0
0.0, 1.0, 1.0, 3.0, 42.0
0.0, 439.0, 74.0, 0.0, 3.0
0.0, 1.0, 4.0, 11.0, 28.0
1.0, 4.0, 6.0, 8.0, 27.0
1.0, 2.0, 6.0, 14.0, 23.0
1.0, 2.0, 4.0, 19.0, 20.0
0.0, 1.0, 9.0, 15.0, 21.0
1.0, 1.0, 6.0, 17.0, 21.0
1.0, 3.0, 3.0, 12.0, 24.0
0.0, 0.0, 0.0, 9.0, 38.0
0.0, 0.0, 2.0, 4.0, 41.0
0.0, 3.0, 4.0, 18.0, 19.0
1.0, 4.0, 5.0, 11.0, 25.0
1.0, 1.0, 9.0, 10.0, 25.0
0.0, 1.0, 1.0, 4.0, 41.0
0.0, 0.0, 1.0, 7.0, 39.0
0.0, 0.0, 0.0, 2.0, 42.0
1.0, 1.0, 6.0, 18.0, 20.0
1.0, 3.0, 4.0, 17.0, 21.0
0.0, 1.0, 11.0, 11.0, 23.0
0.0, 0.0, 11.0, 14.0, 21.0
1.0, 2.0, 6.0, 15.0, 22.0
0.0, 0.0, 0.0, 10.0, 37.0
0.0, 0.0, 2.0, 5.0, 40.0
0.0, 1.0, 2.0, 2.0, 42.0
0.0, 0.0, 5.0, 16.0, 23.0
0.0, 2.0, 10.0, 11.0, 23.0
1.0, 3.0, 7.0, 10.0, 25.0
1.0, 1.0, 9.0, 11.0, 24.0
1.0, 1.0, 9.0, 11.0, 24.0
0.0, 1.0, 9.0, 9.0, 24.0
0.0, 0.0, 3.0, 3.0, 41.0
0.0, 1.0, 1.0, 5.0, 40.0
0.0, 0.0, 1.0, 8.0, 38.0
1.0, 1.0, 4.0, 9.0, 29.0
1.0, 1.0, 8.0, 14.0, 22.0
2.0, 2.0, 3.0, 18.0, 21.0
0.0, 1.0, 9.0, 17.0, 19.0
1.0, 3.0, 6.0, 13.0, 23.0
0.0, 0.0, 2.0, 6.0, 39.0
0.0, 1.0, 2.0, 3.0, 41.0
0.0, 0.0, 0.0, 11.0, 36.0
0.0, 1.0, 1.0, 1.0, 41.0
0.0, 0.0, 10.0, 18.0, 18.0
0.0, 512.0, 0.0, 0.0, 3.0
1.0, 1.0, 7.0, 17.0, 20.0
0.0, 0.0, 1.0, 9.0, 37.0
0.0, 0.0, 3.0, 4.0, 40.0
0.0, 1.0, 1.0, 6.0, 39.0
0.0, 1.0, 1.0, 2.0, 40.0
1.0, 3.0, 6.0, 14.0, 22.0
0.0, 1.0, 9.0, 18.0, 18.0
1.0, 1.0, 10.0, 10.0, 24.0
0.0, 0.0, 11.0, 16.0, 19.0
0.0, 1.0, 2.0, 4.0, 40.0
0.0, 0.0, 0.0, 12.0, 35.0
0.0, 0.0, 0.0, 12.0, 35.0
0.0, 0.0, 2.0, 7.0, 38.0
2.0, 2.0, 2.0, 3.0, 35.0
0.0, 0.0, 12.0, 14.0, 20.0
1.0, 2.0, 9.0, 10.0, 24.0
1.0, 3.0, 5.0, 17.0, 20.0
1.0, 1.0, 9.0, 13.0, 22.0
0.0, 0.0, 1.0, 10.0, 36.0
0.0, 0.0, 3.0, 5.0, 39.0
0.0, 1.0, 1.0, 7.0, 38.0
0.0, 0.0, 2.0, 6.0, 36.0
1.0, 5.0, 6.0, 9.0, 25.0
1.0, 4.0, 6.0, 12.0, 23.0
1.0, 2.0, 6.0, 18.0, 19.0
0.0, 0.0, 0.0, 13.0, 34.0
0.0, 0.0, 0.0, 13.0, 34.0
0.0, 1.0, 2.0, 5.0, 39.0
1.0, 1.0, 1.0, 2.0, 42.0
0.0, 0.0, 2.0, 8.0, 37.0
1.0, 6.0, 9.0, 9.0, 19.0
0.0, 1.0, 10.0, 17.0, 18.0
0.0, 0.0, 1.0, 11.0, 35.0
0.0, 0.0, 1.0, 11.0, 35.0
0.0, 0.0, 3.0, 6.0, 38.0
0.0, 1.0, 3.0, 3.0, 40.0
0.0, 1.0, 1.0, 8.0, 37.0
0.0, 1.0, 1.0, 8.0, 37.0
0.0, 0.0, 1.0, 1.0, 42.0
2.0, 3.0, 5.0, 13.0, 23.0
1.0, 5.0, 6.0, 10.0, 24.0
0.0, 0.0, 0.0, 14.0, 33.0
0.0, 2.0, 2.0, 3.0, 40.0
0.0, 0.0, 2.0, 9.0, 36.0
0.0, 1.0, 2.0, 6.0, 38.0
0.0, 0.0, 2.0, 9.0, 33.0
0.0, 2.0, 10.0, 15.0, 19.0
1.0, 4.0, 5.0, 16.0, 20.0
0.0, 1.0, 12.0, 13.0, 20.0
0.0, 0.0, 3.0, 7.0, 37.0
0.0, 0.0, 1.0, 12.0, 34.0
0.0, 1.0, 1.0, 9.0, 36.0
0.0, 172.0, 346.0, 0.0, 2.0
1.0, 2.0, 3.0, 6.0, 32.0
1.0, 3.0, 6.0, 17.0, 19.0
1.0, 2.0, 8.0, 15.0, 20.0
2.0, 4.0, 5.0, 11.0, 24.0
0.0, 0.0, 0.0, 15.0, 32.0
0.0, 0.0, 0.0, 15.0, 32.0
0.0, 0.0, 4.0, 5.0, 38.0
0.0, 0.0, 2.0, 10.0, 35.0
0.0, 1.0, 2.0, 7.0, 37.0
0.0, 1.0, 2.0, 7.0, 37.0
0.0, 2.0, 2.0, 4.0, 39.0
0.0, 1.0, 4.0, 15.0, 24.0
0.0, 1.0, 12.0, 14.0, 19.0
1.0, 2.0, 9.0, 13.0, 21.0
2.0, 2.0, 6.0, 15.0, 21.0
1.0, 1.0, 9.0, 16.0, 19.0
1.0, 3.0, 9.0, 10.0, 23.0
1.0, 4.0, 7.0, 12.0, 22.0
0.0, 1.0, 1.0, 10.0, 35.0
0.0, 0.0, 3.0, 8.0, 36.0
0.0, 0.0, 3.0, 8.0, 36.0
0.0, 0.0, 1.0, 13.0, 33.0
0.0, 1.0, 3.0, 5.0, 38.0
0.0, 0.0, 1.0, 7.0, 36.0
0.0, 0.0, 0.0, 16.0, 31.0
1.0, 1.0, 1.0, 5.0, 39.0
0.0, 0.0, 4.0, 6.0, 37.0
0.0, 1.0, 2.0, 8.0, 36.0
0.0, 0.0, 2.0, 11.0, 34.0
0.0, 0.0, 2.0, 11.0, 34.0
0.0, 2.0, 2.0, 5.0, 38.0
0.0, 0.0, 1.0, 6.0, 37.0
0.0, 1.0, 12.0, 15.0, 18.0
1.0, 2.0, 9.0, 14.0, 20.0
0.0, 0.0, 1.0, 14.0, 32.0
0.0, 0.0, 3.0, 9.0, 35.0
0.0, 1.0, 3.0, 6.0, 37.0
1.0, 1.0, 2.0, 3.0, 40.0
0.0, 1.0, 1.0, 11.0, 34.0
0.0, 0.0, 0.0, 4.0, 40.0
1.0, 1.0, 10.0, 15.0, 19.0
0.0, 0.0, 13.0, 16.0, 17.0
0.0, 0.0, 13.0, 16.0, 17.0
1.0, 4.0, 6.0, 16.0, 19.0
0.0, 1.0, 13.0, 13.0, 19.0
0.0, 1.0, 2.0, 9.0, 35.0
0.0, 0.0, 4.0, 7.0, 36.0
0.0, 0.0, 0.0, 17.0, 30.0
0.0, 0.0, 0.0, 17.0, 30.0
0.0, 0.0, 2.0, 12.0, 33.0
1.0, 1.0, 1.0, 6.0, 38.0
1.0, 2.0, 5.0, 15.0, 21.0
1.0, 3.0, 7.0, 17.0, 18.0
1.0, 5.0, 7.0, 11.0, 22.0
0.0, 1.0, 1.0, 12.0, 33.0
0.0, 0.0, 1.0, 15.0, 31.0
0.0, 0.0, 1.0, 15.0, 31.0
0.0, 0.0, 3.0, 10.0, 34.0
0.0, 1.0, 3.0, 7.0, 36.0
0.0, 0.0, 3.0, 14.0, 29.0
0.0, 4.0, 9.0, 15.0, 18.0
0.0, 0.0, 11.0, 16.0, 18.0
0.0, 2.0, 2.0, 7.0, 36.0
0.0, 0.0, 2.0, 13.0, 32.0
0.0, 0.0, 2.0, 13.0, 32.0
