@relation output

@attribute NOND numeric
@attribute NOSIM numeric
@attribute fixingRevisions numeric

@data
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 4.0, 4.0
0.0, 3.0, 5.0
0.0, 2.0, 6.0
0.0, 1.0, 7.0
1.0, 1.0, 6.0
1.0, 1.0, 6.0
0.0, 0.0, 8.0
1.0, 2.0, 5.0
1.0, 2.0, 5.0
0.0, 948.0, 3.0
1.0, 3.0, 4.0
1.0, 3.0, 4.0
1.0, 3.0, 4.0
0.0, 227.0, 17.0
0.0, 0.0, 951.0
1.0, 3.0, 4.0
7.0, 472.0, 0.0
3.0, 5.0, 239.0
1.0, 2.0, 5.0
1.0, 1.0, 6.0
0.0, 1.0, 7.0
2.0, 2.0, 4.0
2.0, 2.0, 4.0
7.0, 912.0, 32.0
2.0, 3.0, 3.0
2.0, 2.0, 4.0
1.0, 950.0, 0.0
1.0, 2.0, 5.0
0.0, 0.0, 965.0
0.0, 0.0, 965.0
0.0, 2.0, 6.0
0.0, 236.0, 8.0
1.0, 231.0, 12.0
0.0, 1.0, 964.0
0.0, 1.0, 964.0
0.0, 239.0, 5.0
1.0, 3.0, 4.0
1.0, 234.0, 9.0
0.0, 3.0, 5.0
0.0, 3.0, 241.0
0.0, 2.0, 242.0
6.0, 2593.0, 2.0
0.0, 1.0, 243.0
0.0, 0.0, 244.0
0.0, 1187.0, 0.0
0.0, 4.0, 4.0
1.0, 241.0, 2.0
4.0, 947.0, 0.0
5.0, 0.0, 3.0
2.0, 236.0, 6.0
0.0, 0.0, 726.0
0.0, 0.0, 726.0
0.0, 1.0, 243.0
0.0, 1.0, 725.0
0.0, 1.0, 725.0
5.0, 2.0, 1.0
12.0, 465.0, 2.0
5.0, 3.0, 0.0
2.0, 240.0, 2.0
0.0, 2.0, 242.0
0.0, 1.0, 1921.0
0.0, 1.0, 1921.0
0.0, 2.0, 6.0
0.0, 476.0, 4.0
0.0, 477.0, 3.0
0.0, 3.0, 241.0
0.0, 479.0, 1.0
0.0, 1.0, 7.0
0.0, 0.0, 480.0
0.0, 0.0, 487.0
0.0, 0.0, 487.0
4.0, 240.0, 0.0
1.0, 696.0, 19.0
0.0, 0.0, 8.0
0.0, 1.0, 479.0
1.0, 1.0, 485.0
1.0, 1.0, 485.0
1.0, 1422.0, 0.0
3.0, 473.0, 4.0
0.0, 0.0, 248.0
0.0, 0.0, 248.0
0.0, 1.0, 247.0
0.0, 1.0, 247.0
0.0, 2.0, 246.0
0.0, 2.0, 246.0
0.0, 3.0, 245.0
0.0, 3.0, 245.0
7.0, 236.0, 1.0
0.0, 5.0, 243.0
0.0, 5.0, 243.0
0.0, 0.0, 716.0
0.0, 6.0, 242.0
0.0, 6.0, 242.0
1.0, 711.0, 4.0
0.0, 7.0, 241.0
0.0, 7.0, 241.0
0.0, 4.0, 476.0
1.0, 2.0, 245.0
1.0, 2.0, 245.0
0.0, 215.0, 30.0
0.0, 10.0, 238.0
0.0, 10.0, 238.0
0.0, 1.0, 715.0
0.0, 0.0, 9.0
0.0, 0.0, 9.0
0.0, 1.0, 8.0
0.0, 1.0, 8.0
0.0, 2.0, 7.0
0.0, 2.0, 7.0
0.0, 3.0, 6.0
0.0, 3.0, 6.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 4.0, 5.0
0.0, 0.0, 1205.0
0.0, 0.0, 1205.0
2.0, 1657.0, 0.0
0.0, 3.0, 6.0
0.0, 2.0, 7.0
1.0, 1.0, 7.0
1.0, 1.0, 7.0
0.0, 1.0, 8.0
1.0, 2.0, 6.0
1.0, 2.0, 6.0
0.0, 0.0, 9.0
1.0, 3.0, 5.0
1.0, 3.0, 5.0
1.0, 4.0, 4.0
1.0, 3.0, 5.0
1.0, 2.0, 6.0
0.0, 0.0, 952.0
1.0, 1.0, 7.0
0.0, 26.0, 222.0
0.0, 26.0, 222.0
0.0, 1.0, 8.0
2.0, 3.0, 4.0
2.0, 3.0, 4.0
0.0, 1.0, 951.0
2.0, 3.0, 4.0
1.0, 950.0, 1.0
0.0, 235.0, 10.0
2.0, 5.0, 2.0
0.0, 0.0, 966.0
0.0, 0.0, 966.0
1.0, 2.0, 6.0
0.0, 236.0, 9.0
0.0, 2.0, 7.0
0.0, 238.0, 7.0
0.0, 6.0, 239.0
3.0, 3.0, 3.0
0.0, 5.0, 240.0
0.0, 241.0, 4.0
3.0, 5.0, 1.0
0.0, 3.0, 6.0
0.0, 3.0, 242.0
0.0, 2.0, 243.0
0.0, 1.0, 244.0
0.0, 0.0, 245.0
1.0, 241.0, 3.0
4.0, 5.0, 0.0
4.0, 946.0, 2.0
1.0, 243.0, 1.0
0.0, 0.0, 727.0
0.0, 0.0, 727.0
0.0, 1.0, 244.0
15.0, 229.0, 0.0
5.0, 3.0, 1.0
0.0, 4.0, 5.0
1.0, 2.0, 242.0
0.0, 2.0, 243.0
6.0, 3.0, 0.0
0.0, 476.0, 5.0
0.0, 0.0, 488.0
0.0, 0.0, 488.0
0.0, 2.0, 479.0
0.0, 2.0, 7.0
0.0, 1.0, 487.0
0.0, 1.0, 487.0
4.0, 1178.0, 6.0
0.0, 480.0, 1.0
0.0, 0.0, 481.0
4.0, 240.0, 1.0
0.0, 703.0, 14.0
0.0, 7.0, 481.0
0.0, 7.0, 481.0
0.0, 1.0, 1423.0
1.0, 3.0, 484.0
1.0, 3.0, 484.0
0.0, 0.0, 9.0
0.0, 2.0, 479.0
0.0, 0.0, 249.0
0.0, 0.0, 249.0
0.0, 1.0, 248.0
0.0, 1.0, 248.0
0.0, 2.0, 247.0
0.0, 2.0, 247.0
0.0, 3.0, 246.0
0.0, 3.0, 246.0
0.0, 5.0, 244.0
0.0, 5.0, 244.0
0.0, 715.0, 2.0
1.0, 1.0, 247.0
1.0, 1.0, 247.0
0.0, 0.0, 717.0
1.0, 2.0, 246.0
1.0, 2.0, 246.0
1.0, 3.0, 245.0
1.0, 3.0, 245.0
0.0, 0.0, 1660.0
1.0, 714.0, 2.0
0.0, 0.0, 10.0
0.0, 0.0, 10.0
0.0, 1.0, 9.0
0.0, 1.0, 9.0
0.0, 2.0, 8.0
0.0, 2.0, 8.0
0.0, 3.0, 7.0
0.0, 3.0, 7.0
0.0, 9.0, 236.0
0.0, 4.0, 6.0
0.0, 4.0, 6.0
0.0, 4.0, 6.0
0.0, 4.0, 6.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 5.0, 5.0
0.0, 0.0, 1206.0
0.0, 0.0, 1206.0
0.0, 4.0, 6.0
0.0, 3.0, 7.0
1.0, 1.0, 8.0
1.0, 1.0, 8.0
0.0, 2.0, 8.0
1.0, 2.0, 7.0
1.0, 2.0, 7.0
0.0, 1.0, 1205.0
0.0, 1.0, 1205.0
0.0, 1.0, 9.0
0.0, 0.0, 10.0
1.0, 4.0, 5.0
1.0, 4.0, 5.0
1.0, 6.0, 3.0
0.0, 7.0, 474.0
1.0, 2.0, 7.0
11.0, 234.0, 0.0
1.0, 1.0, 8.0
0.0, 232.0, 14.0
0.0, 1.0, 9.0
2.0, 3.0, 5.0
2.0, 3.0, 5.0
2.0, 3.0, 5.0
0.0, 0.0, 1896.0
0.0, 454.0, 28.0
2.0, 6.0, 2.0
0.0, 236.0, 10.0
1.0, 2.0, 7.0
0.0, 2.0, 8.0
0.0, 3.0, 964.0
0.0, 3.0, 964.0
0.0, 5.0, 241.0
1.0, 9.0, 236.0
3.0, 6.0, 1.0
0.0, 3.0, 243.0
0.0, 3.0, 7.0
0.0, 2.0, 244.0
0.0, 1.0, 245.0
0.0, 0.0, 246.0
4.0, 4.0, 2.0
1.0, 241.0, 4.0
0.0, 4.0, 6.0
1.0, 242.0, 3.0
0.0, 0.0, 728.0
0.0, 0.0, 728.0
0.0, 0.0, 1189.0
1.0, 244.0, 1.0
0.0, 1.0, 245.0
5.0, 4.0, 1.0
0.0, 471.0, 11.0
12.0, 468.0, 1.0
0.0, 16.0, 229.0
6.0, 3.0, 1.0
3.0, 239.0, 4.0
0.0, 4.0, 6.0
2.0, 1187.0, 0.0
0.0, 479.0, 3.0
3.0, 243.0, 0.0
0.0, 2.0, 480.0
0.0, 0.0, 489.0
0.0, 0.0, 489.0
7.0, 2.0, 1.0
1.0, 6.0, 475.0
0.0, 1.0, 488.0
0.0, 1.0, 488.0
0.0, 3.0, 7.0
0.0, 0.0, 482.0
0.0, 2.0, 487.0
0.0, 2.0, 487.0
2.0, 471.0, 9.0
0.0, 2366.0, 2.0
1.0, 479.0, 2.0
0.0, 1425.0, 0.0
0.0, 1.0, 481.0
0.0, 1.0, 9.0
9.0, 1.0, 0.0
0.0, 2.0, 480.0
0.0, 0.0, 250.0
0.0, 0.0, 250.0
0.0, 1.0, 249.0
0.0, 1.0, 249.0
1.0, 2367.0, 0.0
0.0, 2.0, 248.0
0.0, 2.0, 248.0
0.0, 3.0, 247.0
0.0, 3.0, 247.0
5.0, 466.0, 11.0
0.0, 0.0, 10.0
0.0, 5.0, 245.0
0.0, 5.0, 245.0
6.0, 1183.0, 0.0
1.0, 1.0, 248.0
1.0, 1.0, 248.0
0.0, 7.0, 243.0
0.0, 7.0, 243.0
0.0, 0.0, 718.0
1.0, 715.0, 2.0
0.0, 11.0, 239.0
0.0, 11.0, 239.0
0.0, 8.0, 238.0
0.0, 0.0, 11.0
0.0, 0.0, 11.0
0.0, 1.0, 717.0
1.0, 212.0, 34.0
0.0, 1.0, 10.0
0.0, 1.0, 10.0
0.0, 2.0, 9.0
0.0, 2.0, 9.0
0.0, 3.0, 8.0
0.0, 3.0, 8.0
0.0, 4.0, 7.0
0.0, 4.0, 7.0
9.0, 237.0, 0.0
0.0, 5.0, 6.0
0.0, 5.0, 6.0
0.0, 5.0, 6.0
0.0, 5.0, 6.0
2.0, 6.0, 242.0
0.0, 5.0, 6.0
0.0, 4.0, 7.0
1.0, 1.0, 9.0
1.0, 1.0, 9.0
0.0, 3.0, 8.0
1.0, 2.0, 8.0
1.0, 2.0, 8.0
0.0, 2.0, 9.0
1.0, 3.0, 7.0
1.0, 3.0, 7.0
0.0, 1.0, 10.0
1.0, 4.0, 6.0
1.0, 4.0, 6.0
0.0, 0.0, 11.0
1.0, 5.0, 5.0
1.0, 5.0, 5.0
1.0, 5.0, 5.0
9.0, 462.0, 11.0
1.0, 4.0, 6.0
0.0, 954.0, 0.0
1.0, 3.0, 7.0
1.0, 2.0, 8.0
0.0, 1897.0, 0.0
1.0, 1.0, 9.0
0.0, 1.0, 10.0
2.0, 6.0, 3.0
0.0, 0.0, 968.0
0.0, 0.0, 968.0
1.0, 2.0, 8.0
2.0, 226.0, 19.0
0.0, 2.0, 9.0
0.0, 241.0, 6.0
0.0, 242.0, 5.0
3.0, 7.0, 1.0
0.0, 243.0, 4.0
0.0, 3.0, 8.0
0.0, 3.0, 244.0
0.0, 2.0, 245.0
0.0, 1.0, 246.0
0.0, 0.0, 247.0
1.0, 242.0, 4.0
5.0, 0.0, 6.0
1.0, 3.0, 243.0
0.0, 4.0, 7.0
0.0, 0.0, 729.0
0.0, 0.0, 729.0
1.0, 244.0, 2.0
1.0, 1.0, 245.0
0.0, 2.0, 727.0
0.0, 2.0, 727.0
0.0, 1.0, 246.0
0.0, 0.0, 1925.0
0.0, 0.0, 1925.0
5.0, 6.0, 0.0
2.0, 2.0, 243.0
0.0, 1.0, 1189.0
0.0, 2.0, 245.0
6.0, 5.0, 0.0
2.0, 1187.0, 1.0
0.0, 478.0, 5.0
0.0, 0.0, 490.0
0.0, 0.0, 490.0
0.0, 3.0, 244.0
0.0, 1.0, 489.0
0.0, 1.0, 489.0
0.0, 2.0, 488.0
0.0, 2.0, 488.0
7.0, 3.0, 1.0
0.0, 481.0, 2.0
0.0, 4.0, 7.0
0.0, 1.0, 482.0
0.0, 0.0, 483.0
0.0, 7.0, 483.0
0.0, 7.0, 483.0
8.0, 3.0, 0.0
2.0, 475.0, 6.0
0.0, 1.0, 482.0
0.0, 0.0, 251.0
0.0, 0.0, 251.0
9.0, 2.0, 0.0
0.0, 1.0, 250.0
0.0, 1.0, 250.0
0.0, 2.0, 249.0
0.0, 2.0, 249.0
0.0, 3.0, 248.0
0.0, 3.0, 248.0
10.0, 0.0, 1.0
0.0, 933.0, 22.0
0.0, 6.0, 245.0
0.0, 6.0, 245.0
0.0, 3.0, 480.0
1.0, 1.0, 249.0
1.0, 1.0, 249.0
0.0, 717.0, 2.0
7.0, 240.0, 0.0
0.0, 1.0, 718.0
0.0, 0.0, 719.0
0.0, 0.0, 11.0
0.0, 1662.0, 0.0
4.0, 478.0, 1.0
0.0, 0.0, 12.0
0.0, 0.0, 12.0
0.0, 1.0, 11.0
0.0, 1.0, 11.0
1.0, 717.0, 1.0
0.0, 2.0, 10.0
0.0, 2.0, 10.0
0.0, 3.0, 9.0
0.0, 3.0, 9.0
0.0, 4.0, 8.0
0.0, 4.0, 8.0
0.0, 5.0, 7.0
0.0, 5.0, 7.0
0.0, 5.0, 7.0
2.0, 6.0, 243.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 6.0, 6.0
0.0, 5.0, 7.0
1.0, 1.0, 10.0
1.0, 1.0, 10.0
0.0, 4.0, 8.0
1.0, 2.0, 9.0
1.0, 2.0, 9.0
0.0, 3.0, 9.0
1.0, 3.0, 8.0
1.0, 3.0, 8.0
0.0, 951.0, 4.0
0.0, 2.0, 10.0
1.0, 4.0, 7.0
1.0, 4.0, 7.0
10.0, 237.0, 0.0
0.0, 1.0, 11.0
1.0, 5.0, 6.0
1.0, 5.0, 6.0
0.0, 229.0, 19.0
0.0, 0.0, 12.0
0.0, 0.0, 955.0
1.0, 3.0, 8.0
2.0, 2.0, 8.0
2.0, 2.0, 8.0
1.0, 2.0, 9.0
0.0, 0.0, 1898.0
1.0, 951.0, 3.0
1.0, 1.0, 10.0
2.0, 4.0, 6.0
0.0, 235.0, 13.0
0.0, 1.0, 11.0
0.0, 3784.0, 0.0
2.0, 2.0, 8.0
1.0, 2.0, 9.0
0.0, 239.0, 9.0
0.0, 2.0, 10.0
0.0, 7.0, 241.0
0.0, 6.0, 242.0
0.0, 5.0, 243.0
3.0, 8.0, 1.0
0.0, 244.0, 4.0
0.0, 3.0, 9.0
0.0, 3.0, 245.0
0.0, 2.0, 246.0
0.0, 1.0, 247.0
0.0, 0.0, 248.0
2.0, 237.0, 9.0
0.0, 1191.0, 0.0
1.0, 244.0, 3.0
0.0, 4.0, 8.0
1.0, 2.0, 245.0
0.0, 3.0, 727.0
0.0, 3.0, 727.0
1.0, 246.0, 1.0
0.0, 1.0, 247.0
2.0, 242.0, 4.0
0.0, 473.0, 11.0
0.0, 5.0, 7.0
0.0, 475.0, 9.0
0.0, 2.0, 246.0
0.0, 6.0, 478.0
0.0, 6.0, 6.0
0.0, 0.0, 491.0
0.0, 0.0, 491.0
0.0, 1.0, 490.0
0.0, 1.0, 490.0
0.0, 3.0, 245.0
0.0, 2.0, 489.0
0.0, 2.0, 489.0
0.0, 1.0, 483.0
0.0, 0.0, 484.0
0.0, 703.0, 17.0
0.0, 0.0, 1687.0
0.0, 0.0, 1687.0
1.0, 482.0, 1.0
0.0, 4.0, 8.0
1.0, 483.0, 0.0
2.0, 479.0, 3.0
0.0, 0.0, 252.0
0.0, 0.0, 252.0
1.0, 6.0, 484.0
0.0, 1.0, 251.0
0.0, 1.0, 251.0
2.0, 482.0, 0.0
0.0, 2.0, 250.0
0.0, 2.0, 250.0
0.0, 3.0, 249.0
0.0, 3.0, 249.0
6.0, 173.0, 70.0
0.0, 5.0, 247.0
10.0, 2.0, 0.0
0.0, 6.0, 246.0
0.0, 6.0, 246.0
4.0, 476.0, 4.0
0.0, 718.0, 2.0
63.0, 8432.0, 0.0
7.0, 241.0, 0.0
0.0, 0.0, 720.0
1.0, 5.0, 246.0
0.0, 1663.0, 0.0
0.0, 0.0, 13.0
0.0, 0.0, 13.0
0.0, 1.0, 12.0
0.0, 1.0, 12.0
0.0, 2.0, 11.0
0.0, 2.0, 11.0
0.0, 3.0, 10.0
0.0, 3.0, 10.0
0.0, 0.0, 12.0
0.0, 4.0, 9.0
0.0, 4.0, 9.0
0.0, 4.0, 9.0
0.0, 5.0, 8.0
0.0, 5.0, 8.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
0.0, 6.0, 7.0
1.0, 1.0, 11.0
1.0, 1.0, 11.0
0.0, 5.0, 8.0
1.0, 2.0, 10.0
1.0, 2.0, 10.0
0.0, 1.0, 1208.0
0.0, 1.0, 1208.0
0.0, 4.0, 9.0
1.0, 3.0, 9.0
1.0, 3.0, 9.0
0.0, 3.0, 10.0
0.0, 2.0, 11.0
1.0, 5.0, 7.0
0.0, 10.0, 238.0
0.0, 1.0, 12.0
1.0, 6.0, 6.0
0.0, 0.0, 13.0
0.0, 7.0, 477.0
1.0, 3.0, 9.0
2.0, 3.0, 8.0
2.0, 3.0, 8.0
1.0, 2.0, 10.0
1.0, 1.0, 11.0
2.0, 5.0, 6.0
0.0, 235.0, 14.0
4.0, 716.0, 0.0
0.0, 0.0, 970.0
0.0, 0.0, 970.0
0.0, 1.0, 12.0
6.0, 706.0, 8.0
2.0, 3.0, 8.0
0.0, 238.0, 11.0
0.0, 1899.0, 0.0
2.0, 9.0, 2.0
1.0, 2.0, 10.0
0.0, 2.0, 11.0
0.0, 243.0, 6.0
0.0, 5.0, 244.0
0.0, 245.0, 4.0
1.0, 3.0, 9.0
0.0, 3.0, 246.0
0.0, 3.0, 10.0
0.0, 2.0, 247.0
0.0, 1.0, 248.0
4.0, 6.0, 3.0
0.0, 0.0, 249.0
0.0, 0.0, 731.0
0.0, 0.0, 731.0
12.0, 465.0, 7.0
1.0, 244.0, 4.0
0.0, 1.0, 730.0
0.0, 1.0, 730.0
0.0, 4.0, 9.0
1.0, 2.0, 246.0
0.0, 3.0, 728.0
0.0, 3.0, 728.0
1.0, 1.0, 247.0
0.0, 1.0, 248.0
5.0, 7.0, 1.0
0.0, 5.0, 8.0
2.0, 246.0, 1.0
1.0, 14.0, 470.0
0.0, 2.0, 247.0
0.0, 0.0, 492.0
0.0, 0.0, 492.0
6.0, 7.0, 0.0
0.0, 1.0, 491.0
0.0, 1.0, 491.0
1.0, 3.0, 245.0
0.0, 3.0, 246.0
0.0, 482.0, 3.0
0.0, 483.0, 2.0
0.0, 6.0, 7.0
0.0, 1.0, 484.0
0.0, 0.0, 485.0
0.0, 921.0, 36.0
4.0, 245.0, 0.0
1.0, 2.0, 489.0
1.0, 2.0, 489.0
0.0, 5.0, 8.0
0.0, 1.0, 484.0
5.0, 243.0, 1.0
0.0, 0.0, 253.0
0.0, 0.0, 253.0
0.0, 1.0, 252.0
0.0, 1.0, 252.0
0.0, 2.0, 251.0
0.0, 2.0, 251.0
0.0, 3.0, 250.0
0.0, 3.0, 250.0
0.0, 2.0, 483.0
0.0, 4.0, 249.0
0.0, 4.0, 249.0
0.0, 6.0, 243.0
0.0, 5.0, 248.0
0.0, 5.0, 248.0
0.0, 715.0, 6.0
0.0, 6.0, 247.0
0.0, 6.0, 247.0
21.0, 1165.0, 5.0
1.0, 1.0, 251.0
1.0, 1.0, 251.0
0.0, 718.0, 3.0
7.0, 241.0, 1.0
0.0, 0.0, 14.0
0.0, 0.0, 14.0
0.0, 1.0, 13.0
0.0, 1.0, 13.0
0.0, 2.0, 12.0
0.0, 2.0, 12.0
1.0, 718.0, 2.0
0.0, 3.0, 11.0
0.0, 3.0, 11.0
0.0, 4.0, 10.0
0.0, 4.0, 10.0
0.0, 4.0, 10.0
1.0, 720.0, 0.0
2.0, 210.0, 38.0
2.0, 5.0, 246.0
0.0, 5.0, 9.0
0.0, 5.0, 9.0
0.0, 5.0, 9.0
0.0, 5.0, 9.0
0.0, 0.0, 1210.0
0.0, 0.0, 1210.0
0.0, 6.0, 8.0
0.0, 6.0, 8.0
0.0, 6.0, 8.0
0.0, 6.0, 8.0
0.0, 6.0, 8.0
0.0, 6.0, 8.0
1.0, 1.0, 12.0
1.0, 1.0, 12.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 7.0, 7.0
0.0, 6.0, 8.0
1.0, 2.0, 11.0
1.0, 2.0, 11.0
0.0, 5.0, 9.0
1.0, 3.0, 10.0
1.0, 3.0, 10.0
0.0, 0.0, 13.0
0.0, 4.0, 10.0
1.0, 4.0, 9.0
1.0, 4.0, 9.0
0.0, 3.0, 11.0
0.0, 2.0, 12.0
1.0, 6.0, 7.0
0.0, 1.0, 13.0
0.0, 0.0, 14.0
2.0, 2.0, 10.0
2.0, 2.0, 10.0
1.0, 4.0, 9.0
3.0, 10.0, 240.0
1.0, 3.0, 10.0
1.0, 2.0, 11.0
0.0, 1900.0, 0.0
0.0, 0.0, 957.0
1.0, 1.0, 12.0
0.0, 1.0, 13.0
0.0, 1.0, 956.0
0.0, 11.0, 239.0
2.0, 2.0, 10.0
1.0, 2.0, 11.0
0.0, 26.0, 222.0
8.0, 1420.0, 0.0
3.0, 18.0, 232.0
0.0, 2.0, 12.0
0.0, 1184.0, 9.0
0.0, 7.0, 243.0
0.0, 5.0, 245.0
1.0, 3.0, 10.0
0.0, 3.0, 11.0
0.0, 3.0, 247.0
0.0, 2.0, 248.0
0.0, 0.0, 732.0
0.0, 0.0, 732.0
0.0, 1.0, 249.0
0.0, 0.0, 250.0
4.0, 8.0, 2.0
14.0, 235.0, 0.0
1.0, 4.0, 9.0
4.0, 10.0, 0.0
0.0, 2135.0, 1.0
1.0, 1.0, 248.0
0.0, 1.0, 249.0
5.0, 8.0, 1.0
0.0, 5.0, 9.0
1.0, 1191.0, 1.0
2.0, 246.0, 2.0
2.0, 247.0, 1.0
0.0, 2.0, 248.0
6.0, 7.0, 1.0
0.0, 0.0, 493.0
0.0, 0.0, 493.0
6.0, 8.0, 0.0
0.0, 1.0, 492.0
0.0, 1.0, 492.0
3.0, 246.0, 1.0
3.0, 247.0, 0.0
0.0, 6.0, 8.0
0.0, 0.0, 486.0
1.0, 2.0, 490.0
1.0, 2.0, 490.0
4.0, 246.0, 0.0
1.0, 483.0, 2.0
0.0, 0.0, 2885.0
0.0, 0.0, 2885.0
8.0, 6.0, 0.0
1.0, 485.0, 0.0
0.0, 0.0, 254.0
0.0, 0.0, 254.0
0.0, 1.0, 253.0
0.0, 1.0, 253.0
0.0, 2.0, 252.0
0.0, 2.0, 252.0
0.0, 3.0, 251.0
9.0, 5.0, 0.0
2.0, 484.0, 0.0
0.0, 5.0, 249.0
0.0, 5.0, 249.0
1.0, 1.0, 252.0
1.0, 1.0, 252.0
0.0, 7.0, 247.0
0.0, 7.0, 247.0
0.0, 3.0, 719.0
2.0, 16278.0, 1.0
0.0, 1.0, 721.0
7.0, 243.0, 0.0
0.0, 0.0, 722.0
0.0, 0.0, 15.0
0.0, 0.0, 15.0
0.0, 3.0, 11.0
0.0, 1.0, 14.0
0.0, 1.0, 14.0
0.0, 2.0, 13.0
0.0, 2.0, 13.0
0.0, 3.0, 12.0
0.0, 3.0, 12.0
0.0, 4.0, 11.0
0.0, 4.0, 11.0
1.0, 721.0, 0.0
5.0, 479.0, 2.0
2.0, 5.0, 247.0
0.0, 5.0, 10.0
0.0, 5.0, 10.0
0.0, 5.0, 10.0
0.0, 6.0, 9.0
0.0, 6.0, 9.0
0.0, 6.0, 9.0
0.0, 6.0, 9.0
0.0, 6.0, 9.0
0.0, 6.0, 9.0
0.0, 7.0, 8.0
0.0, 7.0, 8.0
0.0, 7.0, 8.0
0.0, 7.0, 8.0
0.0, 7.0, 8.0
1.0, 1.0, 13.0
1.0, 1.0, 13.0
